cluster_id,protein_id,membership_score
4,4932.YPL194W,1.0
4,4932.YLR045C,7.410460992907801
4,4932.YDR030C,17.73202614379085
4,4932.YGR203W,0.5317460317460317
4,4932.YLR437C,1.0
4,4932.YAR003W,2.33008658008658
4,4932.YDR176W,10.535940803382664
4,4932.YNL116W,2.5
4,4932.YNL025C,6.901501501501502
4,4932.YIR002C,1.0
4,4932.YDR106W,1.0
4,4932.YJL030W,26.261580983969044
4,4932.YOR144C,80.44351851851852
4,4932.YJR043C,57.551119177253476
4,4932.YHR133C,2.0
4,4932.YDL074C,9.22091836734694
4,4932.YCL061C,37.48421052631579
4,4932.YJR052W,7.669512195121951
4,4932.YDR180W,6.5132275132275135
4,4932.YPR141C,21.024839743589745
4,4932.YEL044W,7.963768115942029
4,4932.YOL146W,1.0
4,4932.YJR053W,3.70632798573975
4,4932.YGR078C,-0.025668449197860932
4,4932.YDL160C-A,1.0
4,4932.YPL052W,0.0
4,4932.YDR053W,0.20779220779220775
4,4932.YHR120W,11.454545454545455
4,4932.YDR404C,3.219685838698475
4,4932.YLR035C,1.0
4,4932.YCR014C,1.0
4,4932.YDL005C,24.96
4,4932.YLR233C,2.2285714285714286
4,4932.YKL054C,1.0
4,4932.YHR071W,6.333333333333333
4,4932.YDR090C,0.41666666666666663
4,4932.YLL002W,37.47652916073969
4,4932.YNL230C,1.5897435897435896
4,4932.YLR373C,2.333333333333333
4,4932.YER184C,1.0
4,4932.YHR099W,2.9319511411121826
4,4932.YGL003C,13.817057902973396
4,4932.YLR320W,1.0
4,4932.YGL192W,0.2857142857142857
4,4932.YJR135C,1.0
4,4932.YDR154C,1.0
4,4932.YDR225W,14.013138907875751
4,4932.YGL033W,11.833333333333334
4,4932.YDR051C,0.0
4,4932.YEL032W,20.72641896325459
4,4932.YDL108W,15.764348087925322
4,4932.YOL005C,2.570430622009569
4,4932.YJR072C,3.3404761904761906
4,4932.YBR202W,20.397460317460318
4,4932.YGR179C,1.0
4,4932.YNL148C,1.6547619047619047
4,4932.YCR042C,4.329816017316017
4,4932.YBR089C-A,5.6725146198830405
4,4932.YOR349W,4.925396825396825
4,4932.YDR052C,6.327536231884058
4,4932.YER171W,7.052711732711733
4,4932.YIL073C,5.311264822134388
4,4932.YDR501W,1.0
4,4932.YFL009W,2.9709039182723394
4,4932.YLR032W,9.525423728813559
4,4932.YOL091W,5.533333333333333
4,4932.YGL021W,1.3333333333333333
4,4932.YDL017W,63.47271825396825
4,4932.YDR288W,8.555555555555555
4,4932.YOR191W,6.926406926406926
4,4932.YPL116W,3.881766381766382
4,4932.YGR109C,6.988335704125177
4,4932.YNL290W,1.0
4,4932.YDR254W,1.0
4,4932.YLR086W,18.012402813772677
4,4932.YGL133W,1.0
4,4932.YPR034W,19.88170731707317
4,4932.YOR372C,19.742105263157896
4,4932.YMR033W,3.0958781362007164
4,4932.YLR254C,4.490842490842491
4,4932.YFL010C,0.0
4,4932.YPL138C,3.8805194805194807
4,4932.YGL163C,85.4500683994528
4,4932.YDR097C,33.700361698077295
4,4932.YPL241C,17.38562091503268
4,4932.YLR215C,0.4
4,4932.YPL083C,4.073529411764706
4,4932.YMR236W,8.86111111111111
4,4932.YHR153C,1.0
4,4932.YDR217C,17.84316134316134
4,4932.YIL026C,21.47674418604651
4,4932.YLR064W,0.0
4,4932.YNL097C,14.744927536231884
4,4932.YOR304W,45.321739130434786
4,4932.YGR047C,1.5971291866028707
4,4932.YKL032C,2.0555555555555554
4,4932.YBR167C,0.8659442724458205
4,4932.YDR079C-A,1.0
4,4932.YNL186W,1.5606060606060606
4,4932.YDR133C,0.0
4,4932.YMR119W,1.6867335562987738
4,4932.YGR002C,24.983137254901962
4,4932.YCR052W,4.279841897233201
4,4932.YOR080W,7.608333333333333
4,4932.YDR409W,10.566287878787879
4,4932.YBR112C,0.47419354838709693
4,4932.YDR306C,0.7809523809523808
4,4932.YDR014W,1.0
4,4932.YDL105W,7.716666666666667
4,4932.YCR065W,22.33596837944664
4,4932.YGR208W,0.518542199488491
4,4932.YMR112C,1.0
4,4932.YIL132C,34.71764705882353
4,4932.YPL219W,9.5
4,4932.YBL097W,16.629803921568627
4,4932.YNL221C,0.6418546365914787
4,4932.YDR054C,-0.03299916457811203
4,4932.YML098W,1.0
4,4932.YBR114W,3.177389277389277
4,4932.YOR269W,1.6363636363636362
4,4932.YKL049C,36.773873873873875
4,4932.YOR151C,1.5950581395348837
4,4932.YOL069W,66.35187697874265
4,4932.YNL246W,2.3177777777777777
4,4932.YKR029C,10.140456989247312
4,4932.YGL251C,2.9754385964912284
4,4932.YGR188C,15.870439084724799
4,4932.YJL013C,26.73833182776272
4,4932.YHL025W,3.8484848484848486
4,4932.YCL051W,2.0
4,4932.YOL133W,1.183140933140933
4,4932.YGR180C,2.571428571428571
4,4932.YOR217W,42.57807308970099
4,4932.YJL092W,91.37004300047778
4,4932.YGR092W,1.5095520421607378
4,4932.YPL181W,4.775268817204301
4,4932.YML127W,11.576086956521738
4,4932.YML015C,1.0
4,4932.YLR103C,20.061762391817467
4,4932.YAR008W,17.745098039215687
4,4932.YGR230W,1.0
4,4932.YGR056W,29.622988505747127
4,4932.YGL244W,15.83843537414966
4,4932.YBR215W,1.0
4,4932.YOL135C,1.0
4,4932.YKR037C,1.0
4,4932.YIR025W,1.0
4,4932.YOL025W,5.0
4,4932.YLR212C,1.3646996278575227
4,4932.YDR096W,0.7169590643274852
4,4932.YJR142W,0.0
4,4932.YFR038W,11.380434782608695
4,4932.YBL034C,16.669117647058822
4,4932.YNL164C,1.0
4,4932.YKL011C,1.9
4,4932.YCR108C,1.0
4,4932.YBR276C,0.0
4,4932.YPL082C,5.403903903903904
4,4932.YDR469W,2.3833333333333333
4,4932.YBR060C,13.62987012987013
4,4932.YDL028C,27.04545009305515
4,4932.YJL179W,2.0
4,4932.YMR224C,64.45865384615385
4,4932.YCR082W,7.52437417654809
4,4932.YBR258C,2.0
4,4932.YHR090C,10.246124031007753
4,4932.YBR252W,2.3809321283005493
4,4932.YEL061C,36.643661518661524
4,4932.YIL144W,12.003613861386139
4,4932.YPR135W,1.0
4,4932.YLR318W,2.6704761904761907
4,4932.YIL106W,2.779220779220779
4,4932.YPR120C,6.657342657342657
4,4932.YDR303C,1.0
4,4932.YDR169C,0.75
4,4932.YOR351C,1.0
4,4932.YNL045W,0.0
4,4932.YOL148C,6.4907407407407405
4,4932.YGL025C,12.46
4,4932.YHR177W,1.0
4,4932.YPL016W,2.0276923076923077
4,4932.YKR062W,1.0
4,4932.YOL034W,44.390761548064916
4,4932.YGL252C,2.0
4,4932.YDR289C,2.7248677248677247
4,4932.YHR191C,1.0
4,4932.YGL230C,0.0
4,4932.YBL003C,20.744428294573645
4,4932.YNL080C,0.0
4,4932.YLR005W,18.837870538415
4,4932.YML023C,7.714285714285714
4,4932.YDL101C,12.87716049382716
4,4932.YOR373W,1.0
4,4932.YCR066W,18.166017316017317
4,4932.YLR071C,1.0
4,4932.YOR195W,7.403846153846154
4,4932.YGL151W,1.0
4,4932.YHL022C,16.688158246458165
4,4932.YIL050W,9.5
4,4932.YBR123C,1.7189542483660132
4,4932.YDR016C,1.0
4,4932.YBL021C,1.619047619047619
4,4932.YJR112W,1.0
4,4932.YIR010W,14.43030303030303
4,4932.YOL051W,4.466179653679654
4,4932.YIL129C,1.2738095238095237
4,4932.YML119W,0.0
4,4932.YDR048C,2.0
4,4932.YJL195C,1.0
4,4932.YBR233W,0.0
4,4932.YMR179W,1.0
4,4932.YNL008C,2.79199604743083
4,4932.YGL090W,12.807692307692308
4,4932.YER167W,3.3030303030303028
4,4932.YBR209W,0.0
4,4932.YGR035C,0.0
4,4932.YBR245C,32.785391225689736
4,4932.YMR156C,7.231884057971015
4,4932.YBR082C,0.0
4,4932.YMR091C,1.0
4,4932.YMR036C,0.8465053763440861
4,4932.YOR244W,4.5915926179084074
4,4932.YOL145C,4.257132132132132
4,4932.YER018C,9.972706155632984
4,4932.YGL130W,3.5357142857142856
4,4932.YMR106C,15.186251920122888
4,4932.YNL262W,27.905061325881075
4,4932.YCL016C,67.52677787532923
4,4932.YDR045C,0.653911753800519
4,4932.YMR053C,15.0
4,4932.YJR057W,1.532142857142857
4,4932.YGL058W,2.389897760467381
4,4932.YJL074C,107.32346832814123
4,4932.YHL006C,32.74810606060606
4,4932.YDL102W,6.949736620311842
4,4932.YMR001C,4.05266106442577
4,4932.YLR085C,7.167567567567567
4,4932.YGR113W,1.0
4,4932.YJL065C,16.115530303030305
4,4932.YOR064C,11.017786561264822
4,4932.YDL056W,4.9695392326971275
4,4932.YKR101W,9.431578947368422
4,4932.YBR228W,1.0
4,4932.YHR041C,51.73453996983409
4,4932.YPL024W,1.0
4,4932.YGR116W,1.9618167901749994
4,4932.YOR141C,7.013546798029557
4,4932.YOL004W,5.491496598639456
4,4932.YJR089W,1.6257309941520468
4,4932.YKL114C,30.509677419354837
4,4932.YFL034C-B,4.511111111111111
4,4932.YBL048W,0.0
4,4932.YOR194C,9.794535519125683
4,4932.YDR512C,1.0
4,4932.YAL047C,1.0
4,4932.YML058W,18.54385964912281
4,4932.YBR175W,3.779967159277504
4,4932.YDR527W,2.1
4,4932.YOR227W,0.0
4,4932.YHR134W,6.038461538461538
4,4932.YCR033W,11.155742296918767
4,4932.YLR227C,1.0
4,4932.YLR454W,3.333333333333333
4,4932.YIL009C-A,3.9487179487179485
4,4932.YDR291W,8.61111111111111
4,4932.YGL216W,10.866310160427808
4,4932.YDR076W,36.606606606606604
4,4932.YPL003W,1.7428571428571429
4,4932.YGL150C,5.626799557032116
4,4932.YLR105C,19.6
4,4932.YBR257W,0.5770588235294118
4,4932.YDR363W,22.490118577075098
4,4932.YOR262W,1.6055555555555556
4,4932.YLR265C,1.0
4,4932.YGR042W,1.0
4,4932.YDR156W,0.9111111111111112
4,4932.YDR033W,0.0
4,4932.YMR263W,9.655172413793103
4,4932.YFR046C,1.0
4,4932.YDR146C,4.250168690958165
4,4932.YEL056W,6.769446240034475
4,4932.YPL128C,0.5642857142857143
4,4932.YDR190C,0.8799603174603174
4,4932.YDR246W-A,0.0
4,4932.YIR015W,7.95
4,4932.YOR230W,3.261904761904762
4,4932.YPL001W,8.854209065679926
4,4932.YML114C,17.915032679738562
4,4932.YOR290C,9.27373417721519
4,4932.YDR181C,24.77
4,4932.YOR210W,2.102338543789635
4,4932.YBL023C,45.04526263059968
4,4932.YNL188W,1.8161764705882353
4,4932.YBR095C,1.0
4,4932.YJL006C,27.897243107769423
4,4932.YGL215W,1.0
4,4932.YBR274W,9.456198347107438
4,4932.YDR485C,14.106412966878082
4,4932.YBR087W,17.777397260273972
4,4932.YOR023C,14.226600985221674
4,4932.YNL153C,1.1694444444444443
4,4932.YJL011C,2.357927097057532
4,4932.YOR346W,7.880272108843538
4,4932.YFL003C,1.0
4,4932.YIL112W,9.844444444444445
4,4932.YOR060C,25.904615384615383
4,4932.YNL031C,5.073817263311944
4,4932.YDR118W,7.274712643678161
4,4932.YLR200W,0.33333333333333326
4,4932.YHR166C,45.56425120772947
4,4932.YLR321C,5.605072463768116
4,4932.YMR138W,3.1666666666666665
4,4932.YML009C-A,1.0
4,4932.YDR451C,14.685714285714285
4,4932.YOR189W,26.77207977207977
4,4932.YJL076W,3.61576354679803
4,4932.YPL167C,18.92157842157842
4,4932.YPR070W,11.971014492753623
4,4932.YEL019C,40.47195121951219
4,4932.YJL087C,0.8666666666666666
4,4932.YKR083C,1.0
4,4932.YGL237C,0.3035714285714286
4,4932.YPL127C,12.523076923076923
4,4932.YLL004W,23.182701202590195
4,4932.YLR210W,48.4812925170068
4,4932.YJL173C,26.507122507122507
4,4932.YNL249C,0.0
4,4932.YDL025C,0.8333333333333334
4,4932.YJL187C,1.4532163742690059
4,4932.YLR131C,2.4855072463768115
4,4932.YMR227C,27.67989417989418
4,4932.YNL072W,25.06
4,4932.YHR199C-A,1.0
4,4932.YAL015C,1.7973856209150327
4,4932.YER169W,4.6033333333333335
4,4932.YCR092C,17.21456216739236
4,4932.YIL031W,6.805194805194805
4,4932.YPR168W,1.0
4,4932.YOR279C,1.0
4,4932.YLR224W,1.0
4,4932.YAL019W,7.963235294117647
4,4932.YMR176W,1.8860028860028861
4,4932.YML095C,36.94504504504504
4,4932.YOR368W,1.0
4,4932.YGR269W,0.0
4,4932.YIL021W,0.3916723861816518
4,4932.YGR044C,0.9111111111111112
4,4932.YCR008W,0.9285714285714286
4,4932.YGL127C,1.0
4,4932.YBL093C,23.301110083256244
4,4932.YER059W,19.0
4,4932.YBR150C,3.8333333333333335
4,4932.YCL007C,0.0
4,4932.YBL025W,1.0
4,4932.YOL104C,1.0
4,4932.YGR063C,4.9809736711376065
4,4932.YOR363C,2.0
4,4932.YOR058C,76.45146958304854
4,4932.YMR234W,1.8181818181818183
4,4932.YNL030W,5.7986568986568985
4,4932.YNL312W,15.611898625429554
4,4932.YDL046W,0.0
4,4932.YKL101W,0.6858974358974358
4,4932.YPL031C,1.0590775106904138
4,4932.YLR453C,1.0
4,4932.YDR356W,7.216073781291173
4,4932.YMR048W,32.08240409565888
4,4932.YDR263C,18.533208020050125
4,4932.YJL140W,8.684167564567211
4,4932.YDR191W,1.1489621489621489
4,4932.YJR021C,3.084848484848485
4,4932.YGL170C,4.827272727272727
4,4932.YML032C,14.620861102295567
4,4932.YNL222W,0.49
4,4932.YNL330C,6.042153255479123
4,4932.YOR066W,4.688888888888889
4,4932.YLR412W,1.0
4,4932.YGL084C,0.0
4,4932.YFR007W,0.0
4,4932.YNL236W,30.649462365591397
4,4932.YDR325W,22.247000292654377
4,4932.YMR111C,2.0
4,4932.YDL127W,21.80952380952381
4,4932.YOL095C,2.738095238095238
4,4932.YML027W,1.0
4,4932.YDR082W,2.1577777777777776
4,4932.YLR007W,14.780952380952382
4,4932.YBL014C,1.579761904761905
4,4932.YER047C,0.33333333333333326
4,4932.YMR284W,17.15291113381001
4,4932.YKL052C,28.591133004926107
4,4932.YGL175C,29.56551724137931
4,4932.YJR144W,0.6547619047619047
4,4932.YJL149W,2.333333333333333
4,4932.YDR273W,0.9
4,4932.YOR110W,2.2772727272727273
4,4932.YOR038C,9.119868637110017
4,4932.YNL102W,29.156352371457057
4,4932.YIL126W,8.65995670995671
4,4932.YGL043W,5.335927230664073
4,4932.YIL139C,1.0
4,4932.YBR233W-A,1.0
4,4932.YPL165C,1.1111111111111112
4,4932.YMR299C,6.747252747252747
4,4932.YPL020C,0.49615384615384617
4,4932.YDR419W,14.220577871740662
4,4932.YPL256C,3.324373301117487
4,4932.YKL022C,3.1787518679285562
4,4932.YDR328C,0.3923210214318287
4,4932.YCR054C,0.0
4,4932.YGR258C,8.339427362695476
4,4932.YMR190C,35.28447940947941
4,4932.YPL011C,14.0
4,4932.YNL210W,0.0
4,4932.YLR329W,3.857142857142857
4,4932.YKL125W,1.2214285714285715
4,4932.YMR078C,43.95914198161389
4,4932.YMR137C,5.109848484848484
4,4932.YML068W,0.0
4,4932.YGL066W,3.132834757834758
4,4932.YPL153C,10.642374727668846
4,4932.YDR014W-A,1.0
4,4932.YJR006W,1.0
4,4932.YOL092W,0.0
4,4932.YDR314C,18.53216374269006
4,4932.YPR106W,1.0
4,4932.YBR195C,36.388888888888886
4,4932.YPR052C,4.673809523809524
4,4932.YEL037C,0.0
4,4932.YBL088C,10.192144130379424
4,4932.YAL013W,1.0
4,4932.YOL054W,1.4845238095238096
4,4932.YCR020W-B,1.0
4,4932.YLR182W,1.5880192502532926
4,4932.YOR074C,1.6988388969521044
4,4932.YDR295C,1.0
4,4932.YNL273W,20.81685769705519
4,4932.YFL024C,35.663492063492065
4,4932.YJL106W,5.992982456140351
4,4932.YAL027W,7.857142857142857
4,4932.YPR007C,1.0
4,4932.YGL086W,6.9528735632183905
4,4932.YAL024C,1.0633116883116882
4,4932.YOR358W,0.7222222222222222
4,4932.YPR111W,3.8030303030303028
4,4932.YPL233W,1.0
4,4932.YBR111W-A,1.45313382269904
4,4932.YNL198C,1.0
4,4932.YGR246C,3.929646697388633
4,4932.YML034W,0.0
4,4932.YHR152W,6.340350877192983
4,4932.YLR272C,10.477574750830565
4,4932.YDL002C,11.87987987987988
4,4932.YMR127C,16.785067873303166
4,4932.YFL037W,0.7374822392725207
4,4932.YDR066C,0.44999999999999996
4,4932.YMR180C,-0.6666666666666667
4,4932.YLR033W,1.0
4,4932.YDR386W,1.0
4,4932.YOR257W,0.6878306878306877
4,4932.YNR065C,1.0
4,4932.YDR448W,10.999516908212561
4,4932.YHR154W,8.93958777540867
4,4932.YLR430W,0.1455392433653303
4,4932.YFL049W,4.153846153846153
4,4932.YDR383C,1.0
4,4932.YAL001C,2.657142857142857
4,4932.YDR279W,6.571428571428571
4,4932.YER106W,1.3333333333333333
4,4932.YIL143C,17.193513789581207
4,4932.YKL010C,0.0
4,4932.YER041W,1.0
4,4932.YBR135W,66.35911352329262
4,4932.YBR156C,26.444444444444443
4,4932.YKL112W,9.6
4,4932.YGL061C,1.0
4,4932.YER142C,1.0
4,4932.YMR168C,9.166666666666666
4,4932.YBR231C,24.893333333333334
4,4932.YFR016C,5.0
4,4932.YER164W,13.948537095088819
4,4932.YPL075W,0.33333333333333326
4,4932.YER147C,1.0
4,4932.YKL113C,26.133071484681853
4,4932.YML085C,1.7256273138626081
4,4932.YGR252W,4.631742520016857
4,4932.YOR026W,7.313607594936709
4,4932.YHR118C,13.277777777777779
4,4932.YML041C,16.736048265460028
4,4932.YDL070W,1.6785714285714286
4,4932.YLR352W,0.8055555555555556
4,4932.YOR156C,29.49425287356322
4,4932.YLR288C,1.0
4,4932.YMR277W,5.084566596194503
4,4932.YDR167W,8.668599033816424
4,4932.YDR311W,8.99498746867168
4,4932.YGR140W,12.464237516869096
4,4932.YLR102C,12.87076923076923
4,4932.YER070W,3.939310865191147
4,4932.YCL029C,1.5056818181818181
4,4932.YMR030W,1.0
4,4932.YLL003W,1.0
4,4932.YJR060W,0.0
4,4932.YDL115C,15.766666666666667
4,4932.YER111C,0.7759882253994953
4,4932.YOL043C,10.70995670995671
4,4932.YKR008W,1.0
4,4932.YIL055C,1.0
4,4932.YPR119W,3.4668954996186114
4,4932.YDL200C,0.8333333333333333
4,4932.YNL136W,15.66733870967742
4,4932.YGR186W,21.27147435897436
4,4932.YJL025W,1.2916666666666667
4,4932.YPR085C,6.0
4,4932.YAL040C,6.07948717948718
4,4932.YDR506C,0.0
4,4932.YER159C,2.2
4,4932.YLR176C,15.316666666666666
4,4932.YBL002W,15.437070446735396
4,4932.YKL028W,18.318614718614718
4,4932.YNL126W,11.773273273273274
4,4932.YGR099W,0.896825396825397
4,4932.YAR007C,24.974630905511813
4,4932.YML009W-B,1.0
4,4932.YLR234W,1.0
4,4932.YJL047C,4.795454545454545
4,4932.YFR013W,5.190909090909091
4,4932.YDL214C,1.6666666666666667
4,4932.YJR094C,0.6666666666666665
4,4932.YGL087C,1.7674603174603174
4,4932.YNL261W,29.074517825832846
4,4932.YNL021W,0.6852381544584008
4,4932.YBR081C,6.83861874559549
4,4932.YPL253C,1.0
4,4932.YCR081W,22.90118577075099
4,4932.YPR086W,4.603157894736842
4,4932.YEL003W,0.3055555555555556
4,4932.YJL090C,44.406242197253434
4,4932.YMR043W,0.737896613190731
4,4932.YML065W,31.523809523809526
4,4932.YML090W,1.0
4,4932.YDR369C,1.0
4,4932.YOL012C,11.387519001030391
4,4932.YDR390C,0.43659147869674175
4,4932.YDR013W,61.60867265996827
4,4932.YJR017C,0.5813553491572067
4,4932.YDR004W,72.51750380517504
4,4932.YMR223W,3.218018018018018
4,4932.YPR031W,4.009803921568627
4,4932.YJR112W-A,0.0
4,4932.YBR289W,2.93006993006993
4,4932.YGR104C,1.0
4,4932.YNL311C,0.0
4,4932.YOR213C,35.525396825396825
4,4932.YNL282W,0.8970588235294118
4,4932.YPR200C,1.2428571428571429
4,4932.YMR258C,0.8666666666666666
4,4932.YHR014W,6.833333333333333
4,4932.YPR162C,9.47517006802721
4,4932.YLR235C,1.0
4,4932.YPL254W,11.977477477477478
4,4932.YMR270C,7.964285714285714
4,4932.YMR076C,20.476190476190474
4,4932.YCR090C,-0.25
4,4932.YBL052C,16.068299319727892
4,4932.YFL029C,9.091430499325236
4,4932.YOR330C,0.2055555555555556
4,4932.YJR136C,1.5
4,4932.YNR023W,4.245098039215686
4,4932.YDR059C,0.0
4,4932.YER173W,40.477868112014455
4,4932.YFL008W,11.02649727767695
4,4932.YDR509W,0.0
4,4932.YOR177C,1.0
4,4932.YCL057W,0.0
4,4932.YLR052W,24.89
4,4932.YNL218W,20.7
4,4932.YPR175W,1.0
4,4932.YLR455W,1.369047619047619
4,4932.YGR270W,6.813852813852813
4,4932.YGL240W,9.373481781376519
4,4932.YAL011W,9.678160919540229
4,4932.YMR094W,2.65359477124183
4,4932.YNL215W,12.42
4,4932.YOR352W,1.0
4,4932.YOR033C,56.85392829900839
4,4932.YPR104C,0.4242424242424243
4,4932.YBL018C,0.8970588235294118
4,4932.YER066W,2.8666666666666667
4,4932.YLR399C,24.459591836734695
4,4932.YDR532C,8.88888888888889
4,4932.YNL216W,1.8800000000000001
4,4932.YDR460W,23.133869885982563
4,4932.YPL042C,4.281004234724742
4,4932.YCR086W,2.5961538461538463
4,4932.YLR095C,1.0
4,4932.YFR009W,0.0
4,4932.YLR381W,1.0
4,4932.YEL025C,1.0
4,4932.YPL228W,1.6
4,4932.YNL250W,23.054116558741907
4,4932.YKL017C,4.666666666666667
4,4932.YDL089W,3.4523809523809526
4,4932.YDR439W,4.555555555555555
4,4932.YKR077W,2.4
4,4932.YNL107W,66.39393939393939
4,4932.YML069W,6.634119677790563
4,4932.YDL125C,1.0
4,4932.YER095W,9.883814982883528
4,4932.YCL010C,4.337024732373569
4,4932.YDR201W,18.64327485380117
4,4932.YPR186C,3.536842105263158
4,4932.YNL082W,21.060354374307863
4,4932.YEL018W,23.8768115942029
4,4932.YDR155C,0.29258241758241765
4,4932.YLR361C,0.0
4,4932.YBR098W,1.0
4,4932.YPL269W,3.9625576036866357
4,4932.YPR133C,4.657471264367816
4,4932.YLL049W,13.637362637362637
4,4932.YHR172W,7.463709677419355
4,4932.YPR093C,2.75
4,4932.YPL124W,9.58421052631579
4,4932.YDR510W,0.3498794990320413
4,4932.YJL072C,64.58509615384615
4,4932.YLR226W,20.498257839721255
4,4932.YOR073W,4.433333333333334
4,4932.YGL207W,6.834485102526339
4,4932.YCR028C-A,0.5
4,4932.YHR207C,2.1512820512820516
4,4932.YIR036C,1.1666666666666665
4,4932.YNL159C,3.142857142857143
4,4932.YPL122C,22.838095238095235
4,4932.YKR054C,1.1903361344537815
4,4932.YDR207C,1.0879032258064516
4,4932.YAL034C,-0.5
4,4932.YFL013C,26.76923076923077
4,4932.YOL090W,19.337535014005603
4,4932.YBR136W,16.699303173825466
4,4932.YNL039W,3.6739130434782608
4,4932.YHR129C,1.022875816993464
4,4932.YKL058W,14.664971751412429
4,4932.YGR071C,0.5
4,4932.YPL255W,5.909090909090909
4,4932.YHR119W,5.576286104741389
4,4932.YDR488C,8.235294117647058
4,4932.YKR010C,7.714285714285714
4,4932.YGR109W-B,1.0
4,4932.YBL063W,77.46353646353646
4,4932.YBR166C,0.6610644257703081
4,4932.YIL131C,5.259881422924901
4,4932.YJR035W,12.615747460087082
4,4932.YDR332W,1.4615384615384615
4,4932.YLR418C,7.433116883116883
4,4932.YMR133W,2.7777777777777777
4,4932.YER011W,0.0
4,4932.YER104W,1.0
4,4932.YMR201C,12.06456140350877
4,4932.YDR227W,2.320075757575758
4,4932.YJL176C,1.0
4,4932.YOR229W,1.0
4,4932.YBR280C,3.1666666666666665
4,4932.YHR143W-A,3.6331612162937468
4,4932.YMR039C,1.4444444444444444
4,4932.YLR263W,7.74
4,4932.YDR446W,10.672727272727272
4,4932.YLR127C,5.2102272727272725
4,4932.YOR123C,6.103238866396762
4,4932.YLR247C,9.6
4,4932.YDR505C,0.0
4,4932.YDL139C,1.0
4,4932.YPR019W,32.39798750867453
4,4932.YLL015W,0.0
4,4932.YIL084C,1.0
4,4932.YDL003W,37.36666666666667
4,4932.YER022W,51.7579185520362
4,4932.YMR073C,0.8333333333333333
4,4932.YGL060W,1.0
4,4932.YLR083C,0.0
4,4932.YFR036W,1.0
4,4932.YOL045W,0.0
4,4932.YDR317W,1.1666666666666665
4,4932.YPR025C,53.48777078965758
4,4932.YER132C,0.0
4,4932.YOR044W,0.0
4,4932.YDL140C,1.9396035619937368
4,4932.YMR198W,1.9444444444444444
4,4932.YER139C,16.143939393939394
4,4932.YGL113W,1.0
4,4932.YER092W,7.963768115942029
4,4932.YLR128W,3.9358974358974357
4,4932.YFR031C,15.095504495504494
4,4932.YGL194C,9.998015873015872
4,4932.YDL064W,0.5928339657922235
4,4932.YNL161W,0.25555555555555565
4,4932.YGR003W,0.6081602056114801
4,4932.YER148W,4.604192570979689
4,4932.YBL008W,24.516666666666666
4,4932.YDR304C,0.0
4,4932.YPR023C,31.36904761904762
4,4932.YHR151C,0.0
4,4932.YOL102C,5.0
4,4932.YPL047W,3.9733333333333336
4,4932.YBR057C,3.1666666666666665
4,4932.YJL019W,1.456140350877193
4,4932.YIR014W,0.0
4,4932.YNL225C,20.466666666666665
4,4932.YBR198C,9.454693877551021
4,4932.YLR394W,1.0
4,4932.YKL033W,0.3737373737373738
4,4932.YPL200W,2.333333333333333
4,4932.YHL024W,4.3
4,4932.YGL070C,8.667417638031802
4,4932.YKL185W,1.8343589743589743
4,4932.YER044C-A,2.9333333333333336
4,4932.YBR223C,27.642857142857142
4,4932.YBR275C,9.526315789473685
4,4932.YDR224C,17.49683633295838
4,4932.YBR253W,25.28745098039216
4,4932.YLR445W,4.25
4,4932.YJL081C,15.125832053251408
4,4932.YKL138C-A,3.0
4,4932.YHR079C-A,1.0
4,4932.YDR149C,1.0
4,4932.YLR442C,4.534217026754341
4,4932.YDR457W,0.0
4,4932.YJR046W,9.406432748538013
4,4932.YGL201C,36.114539894356405
4,4932.YML102W,24.50857142857143
4,4932.YBR279W,4.014449917898194
4,4932.YJL015C,1.0
4,4932.YPR066W,1.5833333333333335
4,4932.YMR199W,9.114035087719298
4,4932.YLR183C,1.0
4,4932.YPR018W,1.6432748538011697
4,4932.YBR025C,-0.7857142857142857
4,4932.YPL008W,30.45806451612903
4,4932.YHR185C,1.0
4,4932.YDR359C,12.346666666666668
4,4932.YER116C,9.912311265969802
4,4932.YJL194W,26.33852957435047
4,4932.YNR009W,1.0
4,4932.YKL018W,0.0
4,4932.YML017W,0.0
4,4932.YMR117C,1.0
4,4932.YDL156W,4.0248538011695905
4,4932.YBR278W,38.690958164642375
4,4932.YJL127C,3.1751633986928107
4,4932.YGL131C,0.8333333333333333
4,4932.YKR025W,1.9627272727272729
5,4932.YFL056C,1.0
5,4932.YNL117W,16.376470588235293
5,4932.YOR107W,2.3484848484848486
5,4932.YPL088W,1.0
5,4932.YMR018W,10.58874458874459
5,4932.YOR323C,6.670995670995671
5,4932.YJR010W,3.6190476190476186
5,4932.YNL160W,2.9523809523809526
5,4932.YKL038W,6.056140350877193
5,4932.YGR061C,2.566137566137566
5,4932.YJR055W,3.928571428571429
5,4932.YKL044W,0.0
5,4932.YCL058W-A,2.6666666666666665
5,4932.YGR236C,1.0
5,4932.YCR010C,1.0
5,4932.YNL191W,4.3
5,4932.YER015W,1.2954292084726868
5,4932.YLR151C,2.885294117647059
5,4932.YDR009W,1.0
5,4932.YIL094C,4.2312753036437245
5,4932.YPL189W,-0.5
5,4932.YDL110C,1.1410427807486632
5,4932.YAL018C,5.2
5,4932.YEL047C,1.2166666666666668
5,4932.YPR035W,10.606766917293234
5,4932.YAL056C-A,3.6666666666666665
